District Name,Market Name,Variety,Price Date,Price Date,Modal Price (Rs./Quintal)
Vashim,Mangrulpeer,Other,Feb,2018,4600
Vashim,Mangrulpeer,Other,Feb,2017,5400
Vashim,Mangrulpeer,Other,Apr,2017,5400
Vashim,Mangrulpeer,Other,Nov,2017,4200
Vashim,Mangrulpeer,Other,Mar,2017,5300
Vashim,Mangrulpeer,Other,Jan,2018,4800
Vashim,Mangrulpeer,Other,Jan,2017,5200
Vashim,Mangrulpeer,Other,Feb,2018,4600
Vashim,Mangrulpeer,Other,Feb,2017,5400
Vashim,Mangrulpeer,Other,Apr,2017,5400
Vashim,Mangrulpeer,Other,Nov,2017,4100
Vashim,Mangrulpeer,Other,May,2017,5100
Vashim,Mangrulpeer,Other,Mar,2018,4500
Vashim,Mangrulpeer,Other,Mar,2017,5300
Vashim,Mangrulpeer,Other,Jan,2017,5100
Vashim,Mangrulpeer,Other,Feb,2017,5300
Vashim,Mangrulpeer,Other,Dec,2017,4300
Vashim,Mangrulpeer,Other,Nov,2017,4100
Vashim,Mangrulpeer,Other,May,2017,5100
Vashim,Mangrulpeer,Other,Mar,2017,5300
Vashim,Mangrulpeer,Other,Jan,2018,4800
Vashim,Mangrulpeer,Other,Jan,2017,5000
Vashim,Mangrulpeer,Other,Feb,2017,5400
Vashim,Mangrulpeer,Other,Dec,2017,4400
Vashim,Mangrulpeer,Other,Nov,2017,4100
Vashim,Mangrulpeer,Other,Mar,2017,5300
Vashim,Mangrulpeer,Other,Jan,2018,4800
Vashim,Mangrulpeer,Other,Jan,2017,5000
Vashim,Mangrulpeer,Other,Feb,2018,4600
Vashim,Mangrulpeer,Other,Feb,2017,5300
Vashim,Mangrulpeer,Other,Dec,2017,4300
Jalana,Mantha,Desi,Jan,2018,4550
Jalana,Mantha,Desi,Jan,2017,5550
Jalana,Mantha,Desi,Dec,2017,5050
Jalana,Mantha,Desi,Nov,2017,4400
Jalana,Mantha,Desi,Mar,2017,5520
Jalana,Mantha,Desi,Jan,2018,4775
Jalana,Mantha,Desi,Jan,2017,5550
Jalana,Mantha,Desi,Dec,2017,5000
Jalana,Mantha,Desi,Apr,2017,5050
Jalana,Mantha,Desi,Nov,2017,4400
Jalana,Mantha,Desi,Jan,2018,4775
Jalana,Mantha,Desi,Dec,2017,5000
Jalana,Mantha,Desi,Apr,2017,5100
Jalana,Mantha,Desi,Nov,2017,4400
Jalana,Mantha,Desi,Jan,2018,4775
Jalana,Mantha,Desi,Jan,2017,5600
Jalana,Mantha,Desi,Feb,2018,3800
Jalana,Mantha,Desi,Dec,2017,5000
Jalana,Mantha,Desi,Apr,2017,5050
Jalana,Mantha,Desi,Nov,2017,4400
Jalana,Mantha,Desi,Mar,2017,5525
Jalana,Mantha,Desi,Jan,2018,4775
Jalana,Mantha,Desi,Feb,2018,3950
Jalana,Mantha,Desi,Dec,2017,5000
Jalana,Mantha,Desi,Apr,2017,5325
Jalana,Mantha,Desi,Nov,2017,4400
Jalana,Mantha,Desi,Jan,2018,4800
Jalana,Mantha,Desi,Jan,2017,5560
Jalana,Mantha,Desi,Feb,2018,3950
Jalana,Mantha,Desi,Dec,2017,4975
Jalana,Mantha,Desi,Apr,2017,5325
Jalana,Mantha,Desi,Nov,2017,4400
Jalana,Mantha,Desi,Mar,2017,5500
Jalana,Mantha,Desi,Jan,2018,4750
Jalana,Mantha,Desi,Jan,2017,5625
Jalana,Mantha,Desi,Feb,2018,4000
Jalana,Mantha,Desi,Dec,2017,4975
Jalana,Mantha,Desi,Apr,2017,5325
Jalana,Mantha,Desi,Nov,2017,4450
Jalana,Mantha,Desi,Mar,2017,5525
Jalana,Mantha,Desi,Jan,2018,4875
Jalana,Mantha,Desi,Jan,2017,5550
Jalana,Mantha,Desi,Feb,2018,4000
Jalana,Mantha,Desi,Dec,2017,4900
Jalana,Mantha,Desi,Apr,2017,5050
Jalana,Mantha,Desi,Nov,2017,4450
Jalana,Mantha,Desi,Mar,2017,5550
Jalana,Mantha,Desi,Jan,2018,4875
Jalana,Mantha,Desi,Feb,2018,4000
Jalana,Mantha,Desi,Dec,2017,4900
Jalana,Mantha,Desi,Apr,2017,5390
Jalana,Mantha,Desi,Nov,2017,4425
Jalana,Mantha,Desi,Mar,2017,5500
Jalana,Mantha,Desi,Jan,2018,4800
Jalana,Mantha,Desi,Feb,2018,4000
Jalana,Mantha,Desi,Dec,2017,4900
Jalana,Mantha,Desi,Apr,2017,5350
Jalana,Mantha,Desi,Nov,2017,4350
Jalana,Mantha,Desi,Jan,2018,4950
Jalana,Mantha,Desi,Feb,2018,4000
Jalana,Mantha,Desi,Dec,2017,4875
Jalana,Mantha,Desi,Nov,2017,4350
Jalana,Mantha,Desi,Jan,2018,4950
Jalana,Mantha,Desi,Feb,2018,4000
Jalana,Mantha,Desi,Dec,2017,4850
Jalana,Mantha,Desi,Apr,2017,5425
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Jan,2018,4925
Jalana,Mantha,Desi,Feb,2018,4000
Jalana,Mantha,Desi,Dec,2017,4875
Jalana,Mantha,Desi,Apr,2017,5400
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Mar,2017,5500
Jalana,Mantha,Desi,Jan,2018,4925
Jalana,Mantha,Desi,Jan,2017,5450
Jalana,Mantha,Desi,Feb,2018,4000
Jalana,Mantha,Desi,Dec,2017,4850
Jalana,Mantha,Desi,Apr,2017,5450
Jalana,Mantha,Desi,Mar,2017,5450
Jalana,Mantha,Desi,Jan,2018,4950
Jalana,Mantha,Desi,Jan,2017,5500
Jalana,Mantha,Desi,Feb,2018,4200
Jalana,Mantha,Desi,Dec,2017,4800
Jalana,Mantha,Desi,Apr,2017,5450
Jalana,Mantha,Desi,Oct,2017,4125
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Mar,2017,5450
Jalana,Mantha,Desi,Jan,2018,4900
Jalana,Mantha,Desi,Jan,2017,5500
Jalana,Mantha,Desi,Feb,2018,4250
Jalana,Mantha,Desi,Dec,2017,4600
Jalana,Mantha,Desi,Apr,2017,5375
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Jan,2018,4950
Jalana,Mantha,Desi,Jan,2017,5450
Jalana,Mantha,Desi,Feb,2018,4250
Jalana,Mantha,Desi,Feb,2017,5350
Jalana,Mantha,Desi,Dec,2017,4600
Jalana,Mantha,Desi,Apr,2017,5450
Jalana,Mantha,Desi,Jan,2018,4900
Jalana,Mantha,Desi,Jan,2017,5400
Jalana,Mantha,Desi,Feb,2018,4250
Jalana,Mantha,Desi,Dec,2017,4575
Jalana,Mantha,Desi,Apr,2017,5490
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Jan,2018,4950
Jalana,Mantha,Desi,Jan,2017,5450
Jalana,Mantha,Desi,Feb,2018,4350
Jalana,Mantha,Desi,Dec,2017,4600
Jalana,Mantha,Desi,Apr,2017,5450
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Jan,2018,4950
Jalana,Mantha,Desi,Jan,2017,5450
Jalana,Mantha,Desi,Dec,2017,4450
Jalana,Mantha,Desi,Apr,2017,5400
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Mar,2017,5450
Jalana,Mantha,Desi,Jan,2018,4975
Jalana,Mantha,Desi,Jan,2017,5400
Jalana,Mantha,Desi,Feb,2018,4500
Jalana,Mantha,Desi,Dec,2017,4475
Jalana,Mantha,Desi,Apr,2017,5400
Jalana,Mantha,Desi,Jan,2018,4925
Jalana,Mantha,Desi,Jan,2017,5400
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Feb,2017,5450
Jalana,Mantha,Desi,Dec,2017,4400
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Mar,2017,5450
Jalana,Mantha,Desi,Jan,2018,4900
Jalana,Mantha,Desi,Jan,2017,5500
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Feb,2017,5475
Jalana,Mantha,Desi,Dec,2017,4425
Jalana,Mantha,Desi,Apr,2017,5500
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Mar,2018,3875
Jalana,Mantha,Desi,Jan,2018,4915
Jalana,Mantha,Desi,Jan,2017,5450
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Dec,2017,4450
Jalana,Mantha,Desi,Apr,2017,5350
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,Mar,2018,3850
Jalana,Mantha,Desi,Jan,2018,4925
Jalana,Mantha,Desi,Jan,2017,5445
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Feb,2017,5500
Jalana,Mantha,Desi,Dec,2017,4450
Jalana,Mantha,Desi,Nov,2017,4325
Jalana,Mantha,Desi,May,2017,4825
Jalana,Mantha,Desi,Mar,2018,3800
Jalana,Mantha,Desi,Jan,2018,4875
Jalana,Mantha,Desi,Jan,2017,5480
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Dec,2017,4400
Jalana,Mantha,Desi,Apr,2017,5000
Jalana,Mantha,Desi,Mar,2018,3850
Jalana,Mantha,Desi,Jan,2018,4900
Jalana,Mantha,Desi,Jan,2017,5350
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Feb,2017,5500
Jalana,Mantha,Desi,Dec,2017,4400
Jalana,Mantha,Desi,May,2017,5150
Jalana,Mantha,Desi,Mar,2018,3850
Jalana,Mantha,Desi,Jan,2018,4900
Jalana,Mantha,Desi,Jan,2017,5275
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Feb,2017,5525
Jalana,Mantha,Desi,Dec,2017,4400
Jalana,Mantha,Desi,Apr,2017,5510
Jalana,Mantha,Desi,Nov,2017,4350
Jalana,Mantha,Desi,Mar,2018,3800
Jalana,Mantha,Desi,Jan,2018,4975
Jalana,Mantha,Desi,Jan,2017,5250
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Feb,2017,5550
Jalana,Mantha,Desi,Dec,2017,4400
Jalana,Mantha,Desi,Nov,2017,4300
Jalana,Mantha,Desi,May,2017,5000
Jalana,Mantha,Desi,Jan,2018,4950
Jalana,Mantha,Desi,Jan,2017,5225
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Feb,2017,5550
Jalana,Mantha,Desi,Dec,2017,4400
Jalana,Mantha,Desi,Apr,2017,5500
Jalana,Mantha,Desi,May,2017,5025
Jalana,Mantha,Desi,Jan,2018,4950
Jalana,Mantha,Desi,Jan,2017,5150
Jalana,Mantha,Desi,Feb,2018,4550
Jalana,Mantha,Desi,Dec,2017,4400
Jalana,Mantha,Desi,Apr,2017,5525
Parbhani,Manwat,Desi,Jan,2018,4900
Parbhani,Manwat,Other,Jan,2017,5660
Parbhani,Manwat,Desi,Nov,2017,4480
Parbhani,Manwat,Desi,Jan,2018,4800
Parbhani,Manwat,Other,Jan,2017,5675
Parbhani,Manwat,Desi,Dec,2017,5051
Parbhani,Manwat,Desi,Nov,2017,4450
Parbhani,Manwat,Desi,Jan,2018,4950
Parbhani,Manwat,Desi,Dec,2017,5100
Parbhani,Manwat,Desi,Nov,2017,4451
Parbhani,Manwat,Other,Mar,2017,5700
Parbhani,Manwat,Other,Jan,2017,5701
Parbhani,Manwat,Other,Feb,2017,5671
Parbhani,Manwat,Desi,Dec,2017,5111
Parbhani,Manwat,Desi,Nov,2017,4470
Parbhani,Manwat,Other,Jan,2017,5775
Parbhani,Manwat,Desi,Feb,2018,4890
Parbhani,Manwat,Other,Feb,2017,5775
Parbhani,Manwat,Desi,Dec,2017,5121
Parbhani,Manwat,Desi,Feb,2018,4875
Parbhani,Manwat,Desi,Dec,2017,5100
Parbhani,Manwat,Desi,Nov,2017,4450
Parbhani,Manwat,Other,Mar,2017,5641
Parbhani,Manwat,Desi,Jan,2018,4941
Parbhani,Manwat,Other,Jan,2017,5681
Parbhani,Manwat,Other,Apr,2017,5461
Parbhani,Manwat,Other,Nov,2017,4490
Parbhani,Manwat,Other,Mar,2017,5671
Parbhani,Manwat,Desi,Jan,2018,4900
Parbhani,Manwat,Other,Jan,2017,5851
Parbhani,Manwat,Other,Apr,2017,5470
Parbhani,Manwat,Other,Nov,2017,4480
Parbhani,Manwat,Other,Mar,2017,5721
Parbhani,Manwat,Desi,Jan,2018,5070
Parbhani,Manwat,Desi,Feb,2018,4885
Parbhani,Manwat,Desi,Dec,2017,5200
Parbhani,Manwat,Other,Nov,2017,4475
Parbhani,Manwat,Desi,Jan,2018,5111
Parbhani,Manwat,Desi,Feb,2018,4875
Parbhani,Manwat,Other,Feb,2017,5680
Parbhani,Manwat,Desi,Dec,2017,5231
Parbhani,Manwat,Other,Apr,2017,5581
Parbhani,Manwat,Other,Nov,2017,4450
Parbhani,Manwat,Other,Mar,2017,5675
Parbhani,Manwat,Desi,Feb,2018,4861
Parbhani,Manwat,Other,Feb,2017,5575
Parbhani,Manwat,Desi,Dec,2017,5075
Parbhani,Manwat,Other,Apr,2017,5775
Parbhani,Manwat,Other,Mar,2017,5760
Parbhani,Manwat,Desi,Jan,2018,5081
Parbhani,Manwat,Desi,Feb,2018,4811
Parbhani,Manwat,Desi,Dec,2017,5000
Parbhani,Manwat,Other,Apr,2017,5511
Parbhani,Manwat,Desi,Jan,2018,5171
Parbhani,Manwat,Other,Jan,2017,5751
Parbhani,Manwat,Desi,Dec,2017,4900
Parbhani,Manwat,Other,Apr,2017,5411
Parbhani,Manwat,Desi,Jan,2018,5065
Parbhani,Manwat,Other,Jan,2017,5675
Parbhani,Manwat,Other,Apr,2017,5480
Parbhani,Manwat,Desi,Jan,2018,5081
Parbhani,Manwat,Other,Jan,2017,5551
Parbhani,Manwat,Other,Feb,2017,5675
Parbhani,Manwat,Other,Apr,2017,5675
Parbhani,Manwat,Other,Mar,2017,5681
Parbhani,Manwat,Other,Jan,2017,5475
Parbhani,Manwat,Desi,Feb,2018,4800
Parbhani,Manwat,Desi,Dec,2017,4975
Parbhani,Manwat,Other,Mar,2017,5651
Parbhani,Manwat,Desi,Jan,2018,5091
Parbhani,Manwat,Other,Feb,2017,5675
Parbhani,Manwat,Desi,Dec,2017,4800
Parbhani,Manwat,Other,Apr,2017,5581
Parbhani,Manwat,Other,Mar,2017,5551
Parbhani,Manwat,Other,Jan,2017,5521
Parbhani,Manwat,Desi,Feb,2018,4900
Parbhani,Manwat,Other,Feb,2017,5675
Parbhani,Manwat,Desi,Dec,2017,4851
Parbhani,Manwat,Other,Jan,2017,5627
Parbhani,Manwat,Other,Feb,2017,5775
Parbhani,Manwat,Desi,Dec,2017,4700
Parbhani,Manwat,Other,Apr,2017,5600
Parbhani,Manwat,Desi,Jan,2018,5270
Parbhani,Manwat,Other,Jan,2017,5680
Parbhani,Manwat,Desi,Feb,2018,4907
Parbhani,Manwat,Desi,Dec,2017,4711
Parbhani,Manwat,Desi,Jan,2018,5170
Parbhani,Manwat,Other,Jan,2017,5601
Parbhani,Manwat,Desi,Dec,2017,4700
Parbhani,Manwat,Desi,Mar,2018,4871
Parbhani,Manwat,Desi,Jan,2018,5041
Parbhani,Manwat,Other,Jan,2017,5561
Parbhani,Manwat,Desi,Feb,2018,4911
Parbhani,Manwat,Other,Feb,2017,5781
Parbhani,Manwat,Other,May,2017,3950
Parbhani,Manwat,Desi,Mar,2018,4975
Parbhani,Manwat,Other,Mar,2017,5671
Parbhani,Manwat,Desi,Jan,2018,5021
Parbhani,Manwat,Other,Jan,2017,5600
Parbhani,Manwat,Desi,Feb,2018,4960
Parbhani,Manwat,Other,Feb,2017,5675
Parbhani,Manwat,Desi,Dec,2017,4551
Parbhani,Manwat,Desi,Mar,2018,4961
Parbhani,Manwat,Other,Mar,2017,5685
Parbhani,Manwat,Desi,Jan,2018,5011
Parbhani,Manwat,Desi,Feb,2018,4871
Parbhani,Manwat,Other,Feb,2017,5685
Parbhani,Manwat,Other,Dec,2017,4580
Parbhani,Manwat,Other,Apr,2017,5660
Parbhani,Manwat,Desi,Mar,2018,4850
Parbhani,Manwat,Other,Mar,2017,5760
Parbhani,Manwat,Other,Jan,2017,5471
Parbhani,Manwat,Desi,Feb,2018,4721
Parbhani,Manwat,Other,Feb,2017,5680
Parbhani,Manwat,Desi,Dec,2017,4550
Parbhani,Manwat,Desi,Mar,2018,4900
Parbhani,Manwat,Other,Mar,2017,5675
Parbhani,Manwat,Desi,Jan,2018,5151
Parbhani,Manwat,Other,Jan,2017,5451
Parbhani,Manwat,Desi,Feb,2018,4811
Parbhani,Manwat,Other,Feb,2017,5650
Parbhani,Manwat,Desi,Dec,2017,4511
Parbhani,Manwat,Other,Apr,2017,5671
Parbhani,Manwat,Desi,Mar,2018,4950
Parbhani,Manwat,Other,Jan,2017,5441
Parbhani,Manwat,Desi,Feb,2018,4900
Parbhani,Manwat,Desi,Dec,2017,4501
Parbhani,Manwat,Other,Apr,2017,5700
Parbhani,Manwat,Other,Mar,2017,5661
Parbhani,Manwat,Other,Jan,2017,5401
Parbhani,Manwat,Other,Feb,2017,5775
Parbhani,Manwat,Desi,Dec,2017,4500
Parbhani,Manwat,Other,Mar,2017,5680
Parbhani,Manwat,Other,Jan,2017,5461
Parbhani,Manwat,Desi,Feb,2018,4911
Parbhani,Manwat,Other,Feb,2017,5775
Parbhani,Manwat,Other,Apr,2017,5681
Parbhani,Manwat,Other,Mar,2017,5650
Parbhani,Manwat,Desi,Jan,2018,5000
Parbhani,Manwat,Other,Jan,2017,5475
Parbhani,Manwat,Other,Feb,2017,5751
Parbhani,Manwat,Desi,Dec,2017,4495
Parbhani,Manwat,Other,Mar,2017,5675
Parbhani,Manwat,Desi,Jan,2018,5000
Parbhani,Manwat,Other,Feb,2017,5651
Parbhani,Manwat,Desi,Dec,2017,4485
Parbhani,Manwat,Other,Apr,2017,5700
Yavatmal,Maregoan,Other,Oct,2017,4150
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2017,5600
Yavatmal,Maregoan,Other,Dec,2017,5075
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2017,5640
Yavatmal,Maregoan,Other,Dec,2017,4935
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Mar,2017,5400
Yavatmal,Maregoan,Other,Dec,2017,5135
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Jan,2017,5650
Yavatmal,Maregoan,Other,Feb,2017,5600
Yavatmal,Maregoan,Other,Dec,2017,5075
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2018,4750
Yavatmal,Maregoan,Other,Jan,2017,5655
Yavatmal,Maregoan,Other,Feb,2017,5700
Yavatmal,Maregoan,Other,Dec,2017,5085
Yavatmal,Maregoan,Other,Oct,2017,4000
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Jan,2018,4750
Yavatmal,Maregoan,Other,Dec,2017,5050
Yavatmal,Maregoan,Other,Oct,2017,4220
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Mar,2017,5550
Yavatmal,Maregoan,Other,Jan,2018,4750
Yavatmal,Maregoan,Other,Jan,2017,5625
Yavatmal,Maregoan,Other,Dec,2017,5125
Yavatmal,Maregoan,Other,Apr,2017,5400
Yavatmal,Maregoan,Other,Oct,2017,4200
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2018,4850
Yavatmal,Maregoan,Other,Jan,2017,5760
Yavatmal,Maregoan,Other,Dec,2017,4975
Yavatmal,Maregoan,Other,Oct,2017,4000
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2018,4930
Yavatmal,Maregoan,Other,Dec,2017,5150
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2018,5030
Yavatmal,Maregoan,Other,Feb,2017,5575
Yavatmal,Maregoan,Other,Dec,2017,5300
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,Oct,2017,3950
Yavatmal,Maregoan,Other,Mar,2017,5450
Yavatmal,Maregoan,Other,Jan,2018,4970
Yavatmal,Maregoan,Other,Feb,2018,4600
Yavatmal,Maregoan,Other,Feb,2017,5550
Yavatmal,Maregoan,Other,Dec,2017,5100
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,Nov,2017,4425
Yavatmal,Maregoan,Other,Mar,2017,5450
Yavatmal,Maregoan,Other,Feb,2018,4400
Yavatmal,Maregoan,Other,Dec,2017,4950
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,Jan,2018,4980
Yavatmal,Maregoan,Other,Jan,2017,5550
Yavatmal,Maregoan,Other,Feb,2018,4500
Yavatmal,Maregoan,Other,Dec,2017,4875
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,Nov,2017,4375
Yavatmal,Maregoan,Other,Jan,2018,4935
Yavatmal,Maregoan,Other,Jan,2017,5510
Yavatmal,Maregoan,Other,Feb,2017,5500
Yavatmal,Maregoan,Other,Dec,2017,5000
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,Nov,2017,4375
Yavatmal,Maregoan,Other,Mar,2017,5475
Yavatmal,Maregoan,Other,Jan,2018,4950
Yavatmal,Maregoan,Other,Jan,2017,5450
Yavatmal,Maregoan,Other,Feb,2017,5600
Yavatmal,Maregoan,Other,Dec,2017,4950
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,Nov,2017,4375
Yavatmal,Maregoan,Other,Mar,2017,5400
Yavatmal,Maregoan,Other,Jan,2018,4980
Yavatmal,Maregoan,Other,Jan,2017,5455
Yavatmal,Maregoan,Other,Feb,2017,5600
Yavatmal,Maregoan,Other,Dec,2017,4925
Yavatmal,Maregoan,Other,Nov,2017,4350
Yavatmal,Maregoan,Other,Mar,2017,5350
Yavatmal,Maregoan,Other,Jan,2018,4970
Yavatmal,Maregoan,Other,Feb,2017,5600
Yavatmal,Maregoan,Other,Nov,2017,4350
Yavatmal,Maregoan,Other,Mar,2017,5450
Yavatmal,Maregoan,Other,Jan,2018,4950
Yavatmal,Maregoan,Other,Jan,2017,5445
Yavatmal,Maregoan,Other,Feb,2018,4600
Yavatmal,Maregoan,Other,Feb,2017,5600
Yavatmal,Maregoan,Other,Dec,2017,4650
Yavatmal,Maregoan,Other,Nov,2017,4350
Yavatmal,Maregoan,Other,Jan,2018,4990
Yavatmal,Maregoan,Other,Jan,2017,5540
Yavatmal,Maregoan,Other,Feb,2018,4700
Yavatmal,Maregoan,Other,Feb,2017,5630
Yavatmal,Maregoan,Other,Dec,2017,4750
Yavatmal,Maregoan,Other,Jan,2018,5070
Yavatmal,Maregoan,Other,Jan,2017,5610
Yavatmal,Maregoan,Other,Dec,2017,4700
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,Nov,2017,4300
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2018,4975
Yavatmal,Maregoan,Other,Jan,2017,5560
Yavatmal,Maregoan,Other,Feb,2018,4600
Yavatmal,Maregoan,Other,Feb,2017,5670
Yavatmal,Maregoan,Other,Dec,2017,4550
Yavatmal,Maregoan,Other,Nov,2017,4450
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2017,5470
Yavatmal,Maregoan,Other,Feb,2018,4670
Yavatmal,Maregoan,Other,Feb,2017,5600
Yavatmal,Maregoan,Other,Dec,2017,4550
Yavatmal,Maregoan,Other,Nov,2017,4200
Yavatmal,Maregoan,Other,May,2017,5300
Yavatmal,Maregoan,Other,Jan,2018,4940
Yavatmal,Maregoan,Other,Jan,2017,5470
Yavatmal,Maregoan,Other,Feb,2018,4650
Yavatmal,Maregoan,Other,Feb,2017,5650
Yavatmal,Maregoan,Other,Dec,2017,4550
Yavatmal,Maregoan,Other,Nov,2017,4400
Yavatmal,Maregoan,Other,May,2017,5300
Yavatmal,Maregoan,Other,Jan,2018,4950
Yavatmal,Maregoan,Other,Feb,2017,5500
Yavatmal,Maregoan,Other,Dec,2017,4500
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,Nov,2017,4450
Yavatmal,Maregoan,Other,Mar,2017,5600
Yavatmal,Maregoan,Other,Jan,2018,4950
Yavatmal,Maregoan,Other,Jan,2017,5450
Yavatmal,Maregoan,Other,Feb,2017,5550
Yavatmal,Maregoan,Other,Dec,2017,4500
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,Nov,2017,4300
Yavatmal,Maregoan,Other,May,2017,5300
Yavatmal,Maregoan,Other,Mar,2017,5600
Yavatmal,Maregoan,Other,Jan,2018,5050
Yavatmal,Maregoan,Other,Jan,2017,5420
Yavatmal,Maregoan,Other,Feb,2017,5580
Yavatmal,Maregoan,Other,Dec,2017,4500
Yavatmal,Maregoan,Other,May,2017,5300
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2018,5070
Yavatmal,Maregoan,Other,Jan,2017,5450
Yavatmal,Maregoan,Other,Feb,2018,4600
Yavatmal,Maregoan,Other,Dec,2017,4500
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,Nov,2017,4250
Yavatmal,Maregoan,Other,May,2017,5300
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2018,4970
Yavatmal,Maregoan,Other,Jan,2017,5370
Yavatmal,Maregoan,Other,Feb,2017,5675
Yavatmal,Maregoan,Other,Dec,2017,4525
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,May,2017,5300
Yavatmal,Maregoan,Other,Mar,2017,5525
Yavatmal,Maregoan,Other,Jan,2018,4870
Yavatmal,Maregoan,Other,Jan,2017,5400
Yavatmal,Maregoan,Other,Feb,2017,5670
Yavatmal,Maregoan,Other,Apr,2017,5500
Yavatmal,Maregoan,Other,May,2017,5400
Yavatmal,Maregoan,Other,Mar,2017,5500
Yavatmal,Maregoan,Other,Jan,2018,4940
Yavatmal,Maregoan,Other,Jan,2017,5370
Yavatmal,Maregoan,Other,Feb,2018,4700
Yavatmal,Maregoan,Other,Feb,2017,5650
Yavatmal,Maregoan,Other,Nov,2017,4150
Yavatmal,Maregoan,Other,May,2017,5400
Yavatmal,Maregoan,Other,Mar,2017,5575
Yavatmal,Maregoan,Other,Jan,2018,5060
Yavatmal,Maregoan,Other,Feb,2018,4600
Yavatmal,Maregoan,Other,Feb,2017,5535
Yavatmal,Maregoan,Other,Apr,2017,5500
Pune,Mulshi,Other,Mar,2017,4153
Pune,Mulshi,Other,Mar,2017,4165
Pune,Mulshi,Other,Mar,2017,4600
Pune,Mulshi,Other,Feb,2017,3865
Pune,Mulshi,Other,Mar,2017,4300
Nagpur,Nagpur(Hingna),Other,Dec,2017,5100
Nagpur,Nagpur(Hingna),Other,Dec,2017,5150
Nagpur,Nagpur(Hingna),Other,Dec,2017,5150
Nagpur,Nagpur(Hingna),Other,Dec,2017,5100
Nagpur,Nagpur(Hingna),Other,Dec,2017,4725
